timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2025-08-03T00:00:00.000Z";"2025-08-03T23:59:59.999Z";"2025-08-03T19:38:00.000Z";"2025-08-03T00:39:00.000Z";"2798";156301716.59858856;159387613.48475865;155493302.65063217;158897299.5630053;66811809370537.96;3157578529719191;19901484;"2025-08-03T23:59:59.999Z"
"2025-08-02T00:00:00.000Z";"2025-08-02T23:59:59.999Z";"2025-08-02T05:04:00.000Z";"2025-08-02T19:15:00.000Z";"2798";157405427.37481982;158379920.5979883;155579373.4531553;156303260.2462103;78995338999629.34;3110558899011358;19900990;"2025-08-02T23:59:59.999Z"
"2025-08-01T00:00:00.000Z";"2025-08-01T23:59:59.999Z";"2025-08-01T03:25:00.000Z";"2025-08-01T22:52:00.000Z";"2798";161167652.52197114;162437349.58832508;156443034.3431707;157404999.01843312;127128546222218.17;3140298986975166.5;19900528;"2025-08-01T23:59:59.999Z"
"2025-07-31T00:00:00.000Z";"2025-07-31T23:59:59.999Z";"2025-07-31T07:22:00.000Z";"2025-07-31T23:42:00.000Z";"2798";164203519.58105114;165158577.31313145;160810863.81407663;161194456.55224627;96668964582437.98;3209573005944090.5;19900065;"2025-07-31T23:59:59.999Z"
"2025-07-30T00:00:00.000Z";"2025-07-30T23:59:59.999Z";"2025-07-30T15:01:00.000Z";"2025-07-30T19:07:00.000Z";"2798";163895324.25238103;165203823.56848687;161559717.82317397;164200121.81767145;95756153893797.45;3259004816716635;19899584;"2025-07-30T23:59:59.999Z"
"2025-07-29T00:00:00.000Z";"2025-07-29T23:59:59.999Z";"2025-07-29T07:49:00.000Z";"2025-07-29T16:39:00.000Z";"2798";163851770.0258931;166194963.57840484;162563568.63745496;163895537.94505122;95115617974608.1;3260054263452746;19899162;"2025-07-29T23:59:59.999Z"
"2025-07-28T00:00:00.000Z";"2025-07-28T23:59:59.999Z";"2025-07-28T02:39:00.000Z";"2025-07-28T18:36:00.000Z";"2798";165302769.65312088;165398376.83356494;163203764.74566245;163832165.0852776;89700605469478.58;3247506073881963;19898825;"2025-07-28T23:59:59.999Z"
"2025-07-27T00:00:00.000Z";"2025-07-27T23:59:59.999Z";"2025-07-27T22:46:00.000Z";"2025-07-27T00:13:00.000Z";"2798";163193045.75106514;165756436.8962138;163075377.37667227;165290271.88815877;75662126974206.77;3288921613652002;19898343;"2025-07-27T23:59:59.999Z"
"2025-07-26T00:00:00.000Z";"2025-07-26T23:59:59.999Z";"2025-07-26T19:56:00.000Z";"2025-07-26T02:00:00.000Z";"2798";162753994.84654012;163733987.9036712;162112611.88446352;163196693.828255;67108984840710.91;3246722858535859.5;19897931;"2025-07-26T23:59:59.999Z"
"2025-07-25T00:00:00.000Z";"2025-07-25T23:59:59.999Z";"2025-07-25T00:05:00.000Z";"2025-07-25T07:57:00.000Z";"2798";162519268.46033266;162741595.13719535;158233736.67200094;162741595.13719535;143968694732085.66;3213963857763914;19897456;"2025-07-25T23:59:59.999Z"
"2025-07-24T00:00:00.000Z";"2025-07-24T23:59:59.999Z";"2025-07-24T15:11:00.000Z";"2025-07-24T07:06:00.000Z";"2798";163276843.6666879;163768476.43564227;160533487.77408138;162519268.46033266;99842227370308.23;3237687986776296.5;19896946;"2025-07-24T23:59:59.999Z"
"2025-07-23T00:00:00.000Z";"2025-07-23T23:59:59.999Z";"2025-07-23T00:26:00.000Z";"2025-07-23T13:52:00.000Z";"2798";165690068.91935435;165690068.91935435;161704247.86121094;163254814.75437108;91971828972339;3262957612630093.5;19896496;"2025-07-23T23:59:59.999Z"
"2025-07-22T00:00:00.000Z";"2025-07-22T23:59:59.999Z";"2025-07-22T23:20:00.000Z";"2025-07-22T01:19:00.000Z";"2798";162379743.17396075;166066364.3062545;160895036.8777098;165687269.8855162;109543680548477.03;3301450011472646.5;19896056;"2025-07-22T23:59:59.999Z"
"2025-07-21T00:00:00.000Z";"2025-07-21T23:59:59.999Z";"2025-07-21T07:31:00.000Z";"2025-07-21T00:24:00.000Z";"2798";163239951.10101637;166149183.1521296;162092977.29034704;162397771.8966882;97159420579258.3;3251079310662067.5;19895596;"2025-07-21T23:59:59.999Z"
"2025-07-20T00:00:00.000Z";"2025-07-20T23:59:59.999Z";"2025-07-20T16:06:00.000Z";"2025-07-20T22:19:00.000Z";"2798";164083844.77894408;165365035.39204118;162144549.37642694;163232045.2654373;80015490188660.1;3246815144743319;19895096;"2025-07-20T23:59:59.999Z"
"2025-07-19T00:00:00.000Z";"2025-07-19T23:59:59.999Z";"2025-07-19T11:10:00.000Z";"2025-07-19T21:27:00.000Z";"2798";164158994.78979924;164914798.07285106;163310756.91374296;164078098.42251438;66171819718621.414;3264391647034497;19894656;"2025-07-19T23:59:59.999Z"
"2025-07-18T00:00:00.000Z";"2025-07-18T23:59:59.999Z";"2025-07-18T06:03:00.000Z";"2025-07-18T20:39:00.000Z";"2798";166096614.07701895;168466396.1106397;162826886.99927443;164166085.91892397;108535271222550.14;3268735942571432.5;19894203;"2025-07-18T23:59:59.999Z"
"2025-07-17T00:00:00.000Z";"2025-07-17T23:59:59.999Z";"2025-07-17T21:26:00.000Z";"2025-07-17T12:31:00.000Z";"2798";164562383.16497338;168428017.3806003;163257891.2105043;166120297.84644464;100290686303694.83;3288808394313767.5;19893765;"2025-07-17T23:59:59.999Z"
"2025-07-16T00:00:00.000Z";"2025-07-16T23:59:59.999Z";"2025-07-16T21:04:00.000Z";"2025-07-16T02:38:00.000Z";"2798";163411351.11374047;166566350.27059197;162505329.70033762;164546834.80133182;100122059035013.7;3277330624822152.5;19893337;"2025-07-16T23:59:59.999Z"
"2025-07-15T00:00:00.000Z";"2025-07-15T23:59:59.999Z";"2025-07-15T00:29:00.000Z";"2025-07-15T14:58:00.000Z";"2798";165759179.32800412;166067546.41994497;160415633.08786926;163411351.11374047;135979929511811.08;3240299474749873.5;19892912;"2025-07-15T23:59:59.999Z"
"2025-07-14T00:00:00.000Z";"2025-07-14T23:59:59.999Z";"2025-07-14T07:40:00.000Z";"2025-07-14T01:32:00.000Z";"2798";164279729.50285363;169921990.081063;163819140.52631667;165753449.8519571;250657391782778.25;3288169623274773;19892418;"2025-07-14T23:59:59.999Z"
"2025-07-13T00:00:00.000Z";"2025-07-13T23:59:59.999Z";"2025-07-13T19:33:00.000Z";"2025-07-13T00:19:00.000Z";"2798";161957794.11962375;164740071.59095693;161727801.28630936;164281280.310181;67607928977183.875;3267843508165372;19891946;"2025-07-13T23:59:59.999Z"
"2025-07-12T00:00:00.000Z";"2025-07-12T23:59:59.999Z";"2025-07-12T09:55:00.000Z";"2025-07-12T15:55:00.000Z";"2798";162093593.2372438;163044157.343995;161330032.00384587;161961971.8811457;62785627504612.086;3221586223558679.5;19891525;"2025-07-12T23:59:59.999Z"
"2025-07-11T00:00:00.000Z";"2025-07-11T23:59:59.999Z";"2025-07-11T09:38:00.000Z";"2025-07-11T00:28:00.000Z";"2798";159323677.7865011;163397937.27401614;158514697.6123134;162074672.23527777;119408533402553.81;3211316780030280;19891059;"2025-07-11T23:59:59.999Z"
"2025-07-10T00:00:00.000Z";"2025-07-10T23:59:59.999Z";"2025-07-10T21:58:00.000Z";"2025-07-10T13:45:00.000Z";"2798";152966569.99980405;159963889.42344153;152071227.4654745;159325012.1429689;131782765716548.22;3169867370571446.5;19890568;"2025-07-10T23:59:59.999Z"
"2025-07-09T00:00:00.000Z";"2025-07-09T23:59:59.999Z";"2025-07-09T19:56:00.000Z";"2025-07-09T04:27:00.000Z";"2798";149403512.85257268;153679768.73204;148859999.14159238;152962936.15961283;79435868392405.84;3036528932354434.5;19890050;"2025-07-09T23:59:59.999Z"
"2025-07-08T00:00:00.000Z";"2025-07-08T23:59:59.999Z";"2025-07-08T13:47:00.000Z";"2025-07-08T02:19:00.000Z";"2798";148979341.81019077;149877486.42143774;147053662.98460802;149403512.85257268;60916357425254.055;2980970221064228.5;19889534;"2025-07-08T23:59:59.999Z"
"2025-07-07T00:00:00.000Z";"2025-07-07T23:59:59.999Z";"2025-07-07T03:28:00.000Z";"2025-07-07T18:34:00.000Z";"2798";148920218.89586017;150043054.8625182;148087417.3852076;148981573.25322816;61915092883259.555;2936481244483344.5;19889109;"2025-07-07T23:59:59.999Z"
"2025-07-06T00:00:00.000Z";"2025-07-06T23:59:59.999Z";"2025-07-06T21:32:00.000Z";"2025-07-06T10:03:00.000Z";"2798";147469196.43376735;149513607.1540347;146945754.40226793;148905002.4625427;50067881713429.74;2960171767459975;19888631;"2025-07-06T23:59:59.999Z"
"2025-07-05T00:00:00.000Z";"2025-07-05T23:59:59.999Z";"2025-07-05T04:31:00.000Z";"2025-07-05T02:34:00.000Z";"2798";147175781.03373298;147673790.26995033;146939293.10424665;147469193.92289615;41714860324968.305;2932884780039954;19888118;"2025-07-05T23:59:59.999Z"
"2025-07-04T00:00:00.000Z";"2025-07-04T23:59:59.999Z";"2025-07-04T01:36:00.000Z";"2025-07-04T19:32:00.000Z";"2798";149504802.96915895;150009113.2561578;146223384.92378366;147200987.7627057;58113967130876.016;2929370077786987.5;19887650;"2025-07-04T23:59:59.999Z"
"2025-07-03T00:00:00.000Z";"2025-07-03T23:59:59.999Z";"2025-07-03T13:58:00.000Z";"2025-07-03T02:44:00.000Z";"2798";147574078.36024383;150768592.7962534;147467126.1088363;149114124.01396197;68461704004974.89;2956145170164841;19887143;"2025-07-03T23:59:59.999Z"
"2025-07-02T00:00:00.000Z";"2025-07-02T23:59:59.999Z";"2025-07-02T17:25:00.000Z";"2025-07-02T01:18:00.000Z";"2798";143254542.2317041;148902893.35104868;142998307.2203876;147527929.4601094;76231214848909.75;2933534299720221.5;19886665;"2025-07-02T23:59:59.999Z"
"2025-07-01T00:00:00.000Z";"2025-07-01T23:59:59.999Z";"2025-07-01T01:25:00.000Z";"2025-07-01T20:02:00.000Z";"2798";144682642.53539795;145117146.1358457;142945251.5744015;143358224.99749786;59564966084746.414;2838485519511946.5;19886206;"2025-07-01T23:59:59.999Z"
"2025-06-30T00:00:00.000Z";"2025-06-30T23:59:59.999Z";"2025-06-30T01:46:00.000Z";"2025-06-30T15:19:00.000Z";"2798";147899085.61651257;147899085.61651257;144643195.98489058;144704482.2625871;57401260448593.875;2907465344011937.5;19885778;"2025-06-30T23:59:59.999Z"
"2025-06-29T00:00:00.000Z";"2025-06-29T23:59:59.999Z";"2025-06-29T12:01:00.000Z";"2025-06-29T02:06:00.000Z";"2798";145820061.0299278;147901990.7067583;145820061.0299278;147901990.7067583;48279164173225.05;2928198402624210;19885321;"2025-06-29T23:59:59.999Z"
"2025-06-28T00:00:00.000Z";"2025-06-28T23:59:59.999Z";"2025-06-28T17:52:00.000Z";"2025-06-28T01:39:00.000Z";"2798";146120876.5265744;146772178.40385905;145839012.21164408;146444464.35096082;40985281311629.65;2912022120099884;19884800;"2025-06-28T23:59:59.999Z"
"2025-06-27T00:00:00.000Z";"2025-06-27T23:59:59.999Z";"2025-06-27T07:21:00.000Z";"2025-06-27T14:36:00.000Z";"2798";145152134.14961907;146196630.5480997;144911862.21651423;146117985.74154013;61551026154035.664;2889913466035066;19884334;"2025-06-27T23:59:59.999Z"
"2025-06-26T00:00:00.000Z";"2025-06-26T23:59:59.999Z";"2025-06-26T03:07:00.000Z";"2025-06-26T15:34:00.000Z";"2798";145785693.1207718;146746480.44044745;144721155.4337208;144759694.62925404;59593201995883.84;2887457254114393;19883981;"2025-06-26T23:59:59.999Z"
"2025-06-25T00:00:00.000Z";"2025-06-25T23:59:59.999Z";"2025-06-25T14:08:00.000Z";"2025-06-25T00:39:00.000Z";"2798";143777264.1809208;147555594.91068727;143777264.1809208;145821555.06171128;69991103586154.16;2894586108186433;19883500;"2025-06-25T23:59:59.999Z"
"2025-06-24T00:00:00.000Z";"2025-06-24T23:59:59.999Z";"2025-06-24T17:03:00.000Z";"2025-06-24T08:19:00.000Z";"2798";144022119.7318481;144388838.9617415;142677324.84397322;143805345.38417906;66604991051422.43;2876505390462828;19883037;"2025-06-24T23:59:59.999Z"
"2025-06-23T00:00:00.000Z";"2025-06-23T23:59:59.999Z";"2025-06-23T22:31:00.000Z";"2025-06-23T16:38:00.000Z";"2798";138400498.7939332;145514147.28348014;138186603.559135;144009136.82887942;89406519428932.67;2876682894149651.5;19882687;"2025-06-23T23:59:59.999Z"
"2025-06-22T00:00:00.000Z";"2025-06-22T23:59:59.999Z";"2025-06-22T00:38:00.000Z";"2025-06-22T20:19:00.000Z";"2798";140353864.38940257;141918715.6913262;134963058.25424775;138400041.61754733;89993030937505.31;2757132009341159.5;19882350;"2025-06-22T23:59:59.999Z"
"2025-06-21T00:00:00.000Z";"2025-06-21T23:59:59.999Z";"2025-06-21T10:37:00.000Z";"2025-06-21T23:47:00.000Z";"2798";141868526.86695182;142830702.00621748;138652554.7022414;140416170.05424973;52675324945290.28;2790514549313055;19881993;"2025-06-21T23:59:59.999Z"
"2025-06-20T00:00:00.000Z";"2025-06-20T23:59:59.999Z";"2025-06-20T08:38:00.000Z";"2025-06-20T17:38:00.000Z";"2798";144025124.73435968;145909172.017832;140426215.04351237;141861006.716966;70101986341263.03;2826081471113164.5;19881571;"2025-06-20T23:59:59.999Z"
"2025-06-19T00:00:00.000Z";"2025-06-19T23:59:59.999Z";"2025-06-19T05:08:00.000Z";"2025-06-19T17:06:00.000Z";"2798";144197894.89742082;145100301.27917072;143510080.45894712;144043496.55539912;51326360278995.414;2861188347683108.5;19881093;"2025-06-19T23:59:59.999Z"
"2025-06-18T00:00:00.000Z";"2025-06-18T23:59:59.999Z";"2025-06-18T05:30:00.000Z";"2025-06-18T19:01:00.000Z";"2798";144476725.41929796;144716374.27626523;142620660.98938277;144078226.19874543;65355902232892.9;2880022519372223.5;19880053;"2025-06-18T23:59:59.999Z"
"2025-06-17T00:00:00.000Z";"2025-06-17T23:59:59.999Z";"2025-06-17T03:13:00.000Z";"2025-06-17T17:08:00.000Z";"2798";145147120.35166207;146661890.91927642;142181545.9174376;144421368.82319883;76062490645803.89;2826012240014984;19878000;"2025-06-17T23:59:59.999Z"
"2025-06-16T00:00:00.000Z";"2025-06-16T23:59:59.999Z";"2025-06-16T19:28:00.000Z";"2025-06-16T01:33:00.000Z";"2798";144163454.56743357;148024838.1740395;143341621.49650517;145197667.18557417;68788651888035.69;2899305387539780.5;19878000;"2025-06-16T23:59:59.999Z"
"2025-06-15T00:00:00.000Z";"2025-06-15T23:59:59.999Z";"2025-06-15T06:01:00.000Z";"2025-06-15T21:14:00.000Z";"2798";144039508.11012015;144984965.78246456;142748921.06995046;144158584.33904147;50183852829933.766;2865681149891448;19878000;"2025-06-15T23:59:59.999Z"
"2025-06-14T00:00:00.000Z";"2025-06-14T23:59:59.999Z";"2025-06-14T00:54:00.000Z";"2025-06-14T20:11:00.000Z";"2798";144918025.6970633;145048688.88855276;142557011.5533292;144049844.96183735;51909574418186.83;2863217342212980;19878000;"2025-06-14T23:59:59.999Z"
"2025-06-13T00:00:00.000Z";"2025-06-13T23:59:59.999Z";"2025-06-13T23:46:00.000Z";"2025-06-13T01:12:00.000Z";"2798";143473090.35028842;145019721.09192768;140644048.82600594;144894645.49252212;94204911536861.33;2856898577566083;19878000;"2025-06-13T23:59:59.999Z"
"2025-06-12T00:00:00.000Z";"2025-06-12T23:59:59.999Z";"2025-06-12T00:24:00.000Z";"2025-06-12T22:56:00.000Z";"2798";148673473.3267749;148976731.4801737;143406427.99862257;143406427.99862257;75021944511241.75;2880246915005623;19878000;"2025-06-12T23:59:59.999Z"
"2025-06-11T00:00:00.000Z";"2025-06-11T23:59:59.999Z";"2025-06-11T14:36:00.000Z";"2025-06-11T22:27:00.000Z";"2798";150446768.105575;151372584.30063787;147962914.00737894;148770362.26769495;69372297997123.23;2947782613093873.5;19877621;"2025-06-11T23:59:59.999Z"
"2025-06-10T00:00:00.000Z";"2025-06-10T23:59:59.999Z";"2025-06-10T19:36:00.000Z";"2025-06-10T15:34:00.000Z";"2798";149498515.06186745;150728102.36979818;148145118.3188651;150426491.50192094;74142372410847.66;2970696382510621;19877184;"2025-06-10T23:59:59.999Z"
"2025-06-09T00:00:00.000Z";"2025-06-09T23:59:59.999Z";"2025-06-09T21:31:00.000Z";"2025-06-09T05:39:00.000Z";"2798";143898786.0398974;149766571.1503282;143056122.06669697;149588014.19104168;76039058385255.92;2981962388772512;19876665;"2025-06-09T23:59:59.999Z"
"2025-06-08T00:00:00.000Z";"2025-06-08T23:59:59.999Z";"2025-06-08T21:57:00.000Z";"2025-06-08T10:16:00.000Z";"2798";143658823.99550533;144855170.8597418;142921363.06539822;143899641.67233843;49818268687438.94;2860140974757699.5;19876231;"2025-06-08T23:59:59.999Z"
"2025-06-07T00:00:00.000Z";"2025-06-07T23:59:59.999Z";"2025-06-07T20:20:00.000Z";"2025-06-07T00:19:00.000Z";"2798";141990067.23898834;144142020.65433586;141441461.75420463;143647438.00456834;52183351640982.31;2855326296393377;19875746;"2025-06-07T23:59:59.999Z"
"2025-06-06T00:00:00.000Z";"2025-06-06T23:59:59.999Z";"2025-06-06T15:17:00.000Z";"2025-06-06T00:23:00.000Z";"2798";137689133.28608912;143428352.84393066;137141230.5587205;141953852.4211443;66227636918852.305;2812489305291848;19875303;"2025-06-06T23:59:59.999Z"
"2025-06-05T00:00:00.000Z";"2025-06-05T23:59:59.999Z";"2025-06-05T13:11:00.000Z";"2025-06-05T20:57:00.000Z";"2798";142679990.00447783;143646920.38288;136145211.96036884;137691282.14790264;78291977557152.97;2749754906404302.5;19874859;"2025-06-05T23:59:59.999Z"
"2025-06-04T00:00:00.000Z";"2025-06-04T23:59:59.999Z";"2025-06-04T10:16:00.000Z";"2025-06-04T14:07:00.000Z";"2798";145364472.2820498;145364472.2820498;142382596.92590627;142654387.07168293;61414885387845.97;2870307150303337.5;19874446;"2025-06-04T23:59:59.999Z"
"2025-06-03T00:00:00.000Z";"2025-06-03T23:59:59.999Z";"2025-06-03T15:32:00.000Z";"2025-06-03T08:44:00.000Z";"2798";145815816.95542312;147211463.3932755;144300646.5984564;145361855.12928393;63615815613930.01;2885525519775929.5;19874068;"2025-06-03T23:59:59.999Z"
"2025-06-02T00:00:00.000Z";"2025-06-02T23:59:59.999Z";"2025-06-02T23:26:00.000Z";"2025-06-02T14:01:00.000Z";"2798";146112771.794734;146112771.794734;142972595.02514273;145806260.59696677;63368257000942.49;2910350123953856.5;19873625;"2025-06-02T23:59:59.999Z"
"2025-06-01T00:00:00.000Z";"2025-06-01T23:59:59.999Z";"2025-06-01T23:22:00.000Z";"2025-06-01T09:56:00.000Z";"2798";144712475.1596274;146437407.79176337;143591780.40139902;146115937.36544406;51719805797240.984;2903725121950135.5;19873178;"2025-06-01T23:59:59.999Z"
"2025-05-31T00:00:00.000Z";"2025-05-31T23:59:59.999Z";"2025-05-31T21:38:00.000Z";"2025-05-31T03:09:00.000Z";"2798";143823790.4944784;145113276.98387775;142636351.74445927;144675961.28277156;53933680335174.52;2875838892677803;19872778;"2025-05-31T23:59:59.999Z"
"2025-05-30T00:00:00.000Z";"2025-05-30T23:59:59.999Z";"2025-05-30T05:41:00.000Z";"2025-05-30T23:36:00.000Z";"2798";144884265.73729265;146597262.26561022;143396547.26402432;143818134.73783115;79069037396452.44;2834170786570562.5;19872268;"2025-05-30T23:59:59.999Z"
"2025-05-29T00:00:00.000Z";"2025-05-29T23:59:59.999Z";"2025-05-29T11:23:00.000Z";"2025-05-29T23:50:00.000Z";"2798";148197827.55753708;149742648.42513344;144511505.76911673;144878167.03982657;77020327473684.98;2886235455169177;19871787;"2025-05-29T23:59:59.999Z"
"2025-05-28T00:00:00.000Z";"2025-05-28T23:59:59.999Z";"2025-05-28T01:01:00.000Z";"2025-05-28T20:03:00.000Z";"2798";149951430.9421415;150050370.19528946;146802179.73084655;148185048.57152587;67627968354768.87;2947008039391613;19871246;"2025-05-28T23:59:59.999Z"
"2025-05-27T00:00:00.000Z";"2025-05-27T23:59:59.999Z";"2025-05-27T13:21:00.000Z";"2025-05-27T01:25:00.000Z";"2798";149834864.61594537;151848253.8344832;146988356.9717245;149954828.6720333;78655036333641.9;2965141903267104;19870784;"2025-05-27T23:59:59.999Z"
"2025-05-26T00:00:00.000Z";"2025-05-26T23:59:59.999Z";"2025-05-26T15:42:00.000Z";"2025-05-26T00:29:00.000Z";"2798";148896998.659985;151286595.4169619;148833913.87880388;149834808.31883794;62755904444066.97;2969940320782549.5;19870340;"2025-05-26T23:59:59.999Z"
"2025-05-25T00:00:00.000Z";"2025-05-25T23:59:59.999Z";"2025-05-25T23:02:00.000Z";"2025-05-25T16:30:00.000Z";"2798";147228751.51597902;149292409.05706576;145700637.14953935;148912853.0111088;64896795183536.13;2958565197940070;19869878;"2025-05-25T23:59:59.999Z"
"2025-05-24T00:00:00.000Z";"2025-05-24T23:59:59.999Z";"2025-05-24T11:13:00.000Z";"2025-05-24T00:06:00.000Z";"2798";146513429.95699036;149485276.9117503;145990060.67277098;147213571.99398863;62691941307867.03;2925345483084083.5;19869390;"2025-05-24T23:59:59.999Z"
"2025-05-23T00:00:00.000Z";"2025-05-23T23:59:59.999Z";"2025-05-23T00:14:00.000Z";"2025-05-23T23:50:00.000Z";"2798";154378990.87111583;154651355.1944807;145916325.15656883;146526117.2145222;93374577169547;2946475579207668.5;19868946;"2025-05-23T23:59:59.999Z"
"2025-05-22T00:00:00.000Z";"2025-05-22T23:59:59.999Z";"2025-05-22T17:35:00.000Z";"2025-05-22T00:44:00.000Z";"2798";150785697.01337674;154920448.9427561;150483601.3712584;154370596.96061492;96456844447389.84;3050674788785895;19868475;"2025-05-22T23:59:59.999Z"
"2025-05-21T00:00:00.000Z";"2025-05-21T23:59:59.999Z";"2025-05-21T23:28:00.000Z";"2025-05-21T09:51:00.000Z";"2798";148838255.8640031;152230636.82448965;147342719.76602423;150791999.99490196;108831308168876.69;3036924462147564;19867978;"2025-05-21T23:59:59.999Z"
"2025-05-20T00:00:00.000Z";"2025-05-20T23:59:59.999Z";"2025-05-20T20:50:00.000Z";"2025-05-20T13:49:00.000Z";"2798";146743996.2762537;149555534.29722777;145378459.72713044;148837945.39394087;50740427232746.03;2948182267047419.5;19867546;"2025-05-20T23:59:59.999Z"
"2025-05-19T00:00:00.000Z";"2025-05-19T23:59:59.999Z";"2025-05-19T00:09:00.000Z";"2025-05-19T06:40:00.000Z";"2798";148910175.37931526;149786137.49621353;142652394.82334134;146745069.45763102;86411859145238.58;2935474858805545;19867081;"2025-05-19T23:59:59.999Z"
"2025-05-18T00:00:00.000Z";"2025-05-18T23:59:59.999Z";"2025-05-18T23:59:00.000Z";"2025-05-18T00:02:00.000Z";"2798";144370933.36935645;149143320.04861486;144308880.91842148;148931830.90943843;69798014249584.64;2958122195206530.5;19865290;"2025-05-18T23:59:59.999Z"
"2025-05-17T00:00:00.000Z";"2025-05-17T23:59:59.999Z";"2025-05-17T05:04:00.000Z";"2025-05-17T01:48:00.000Z";"2798";144793935.0551672;145112457.6684863;143403542.14519644;144376711.51371923;53024623113131.87;2867970458952953;19865290;"2025-05-17T23:59:59.999Z"
"2025-05-16T00:00:00.000Z";"2025-05-16T23:59:59.999Z";"2025-05-16T16:06:00.000Z";"2025-05-16T08:26:00.000Z";"2798";145024288.64215437;146463773.47849238;144025746.46521938;144793937.8196536;62053114637148.54;2874107486061134;19865290;"2025-05-16T23:59:59.999Z"
"2025-05-15T00:00:00.000Z";"2025-05-15T23:59:59.999Z";"2025-05-15T17:46:00.000Z";"2025-05-15T14:47:00.000Z";"2798";145826238.9113584;145826238.9113584;142071958.09298873;145036854.74881223;70996017862068.52;2902381124869992;19865246;"2025-05-15T23:59:59.999Z"
"2025-05-14T00:00:00.000Z";"2025-05-14T23:59:59.999Z";"2025-05-14T13:36:00.000Z";"2025-05-14T17:26:00.000Z";"2798";147609819.73293087;147609819.73293087;143958310.15723315;145798202.06521815;65121834891282.77;2914550341717088.5;19864818;"2025-05-14T23:59:59.999Z"
"2025-05-13T00:00:00.000Z";"2025-05-13T23:59:59.999Z";"2025-05-13T19:49:00.000Z";"2025-05-13T03:31:00.000Z";"2798";145691653.16582137;148432895.59615594;143934648.81748462;147608797.35895002;74550027839138.66;2932208974876896.5;19864362;"2025-05-13T23:59:59.999Z"
"2025-05-12T00:00:00.000Z";"2025-05-12T23:59:59.999Z";"2025-05-12T07:06:00.000Z";"2025-05-12T18:51:00.000Z";"2798";145321637.36838183;148155215.721827;143185373.4915989;145688185.28484818;88290565886071.44;2850769298747181;19863953;"2025-05-12T23:59:59.999Z"
"2025-05-11T00:00:00.000Z";"2025-05-11T23:59:59.999Z";"2025-05-11T00:08:00.000Z";"2025-05-11T08:00:00.000Z";"2798";146150948.10536677;146481657.16100308;144285577.41630974;145320789.8127354;64609388277941.74;2886594018720664;19863484;"2025-05-11T23:59:59.999Z"
"2025-05-10T00:00:00.000Z";"2025-05-10T23:59:59.999Z";"2025-05-10T23:26:00.000Z";"2025-05-10T00:57:00.000Z";"2798";143739749.6615334;146514844.59659413;143540745.12278244;146144324.19169012;59013548570295.98;2903002566707673;19863043;"2025-05-10T23:59:59.999Z"
"2025-05-09T00:00:00.000Z";"2025-05-09T23:59:59.999Z";"2025-05-09T07:50:00.000Z";"2025-05-09T03:58:00.000Z";"2798";145106790.39222887;146209502.1903368;143685201.45841464;143735751.1637811;81800491443490.45;2874796508606431.5;19862550;"2025-05-09T23:59:59.999Z"
"2025-05-08T00:00:00.000Z";"2025-05-08T23:59:59.999Z";"2025-05-08T21:22:00.000Z";"2025-05-08T00:43:00.000Z";"2798";135682017.0826928;146133413.2261485;135348000.04355475;145110073.2656675;97734045014273.52;2867263066984617.5;19862137;"2025-05-08T23:59:59.999Z"
"2025-05-07T00:00:00.000Z";"2025-05-07T23:59:59.999Z";"2025-05-07T01:09:00.000Z";"2025-05-07T19:36:00.000Z";"2798";133176328.7663409;135679321.28827515;133176328.7663409;135679321.28827515;105913246385316.06;2651494262705257;19861628;"2025-05-07T23:59:59.999Z"
"2025-05-06T00:00:00.000Z";"2025-05-06T23:59:59.999Z";"2025-05-06T23:52:00.000Z";"2025-05-06T13:55:00.000Z";"2798";130309285.53743403;133298748.57357842;128908747.74601656;133179469.77768768;36516482429229.37;2644140272902861.5;19861165;"2025-05-06T23:59:59.999Z"
"2025-05-05T00:00:00.000Z";"2025-05-05T23:59:59.999Z";"2025-05-05T22:43:00.000Z";"2025-05-05T02:10:00.000Z";"2798";132037956.05825457;132037956.05825457;129016117.39903998;130308825.06297617;36140182832262.98;2634291196329414;19860718;"2025-05-05T23:59:59.999Z"
"2025-05-04T00:00:00.000Z";"2025-05-04T23:59:59.999Z";"2025-05-04T02:07:00.000Z";"2025-05-04T23:46:00.000Z";"2798";134213922.10331757;134832286.87201867;131833387.79253654;132032933.24689358;25475480640562.824;2622209641098172.5;19860187;"2025-05-04T23:59:59.999Z"
"2025-05-03T00:00:00.000Z";"2025-05-03T23:59:59.999Z";"2025-05-03T00:06:00.000Z";"2025-05-03T23:39:00.000Z";"2798";135652201.39721653;135707141.52271664;134135679.77736382;134234379.34440133;22082891018738.69;2665454939491372.5;19859750;"2025-05-03T23:59:59.999Z"
"2025-05-02T00:00:00.000Z";"2025-05-02T23:59:59.999Z";"2025-05-02T15:02:00.000Z";"2025-05-02T08:01:00.000Z";"2798";138575460.30348158;138575460.30348158;135633178.57128152;135633178.57128152;37944261808689.445;2763686844689330.5;19859240;"2025-05-02T23:59:59.999Z"
